"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-11","4.25",",,W","16.1",",,W","23.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-12","8.72",",,W","25.9",",,W","36.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-13","11.18",",,W","21.9",",,W","32.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-14","4.70",",,W","14.1",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-15","5.82",",,W","15.0",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-16","4.03",",,W","25.1",",,W","33.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-17","3.80",",,W","13.0",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-18","4.25",",,W","21.0",",,W","28.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-19","5.82",",,W","16.1",",,W","21.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-20","9.84",",,W","19.9",",,W","28.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-21","5.37",",,W","12.1",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-22","9.62",",,W","25.1",",,W","33.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-23","4.03",",,W","10.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-24","3.36",",,W","12.1",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-25","6.26",",,W","17.0",",,W","25.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-26","5.14",",,W","14.1",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-27","4.92",",,W","23.0",",,W","32.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-28","3.13",",,W","14.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-29","7.38",",,W","19.9",",,W","25.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-30","6.49",",,W","15.0",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-05-31","6.26",",,W","15.0",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-01","4.92",",,W","18.1",",,W","23.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-02","8.95",",,W","15.0",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-03","9.40",",,W","17.0",",,W","21.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-04","10.07",",,W","15.0",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-05","3.36",",,W","10.1",",,W","14.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-06","5.82",",,W","16.1",",,W","23.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-07","6.49",",,W","14.1",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-08","6.71",",,W","23.0",",,W","29.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-09","9.40",",,W","21.0",",,W","28.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-10","3.58",",,W","13.0",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-11","3.80",",,W","10.1",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-12","6.26",",,W","19.9",",,W","28.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-13","5.59",",,W","16.1",",,W","23.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-14","2.01",",,W","18.1",",,W","23.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-15","6.71",",,W","15.0",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-16","8.50",",,W","23.0",",,W","32.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-17","4.03",",,W","10.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-18","2.91",",,W","14.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-19","8.28",",,W","21.0",",,W","28.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-20","6.26",",,W","31.1",",,W","40.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-21","8.50",",,W","19.9",",,W","28.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-22","4.70",",,W","15.0",",,W","21.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-23","5.82",",,W","23.0",",,W","30.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-24","5.14",",,W","15.0",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-25","3.58",",,W","18.1",",,W","25.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-26","4.25",",,W","10.1",",,W","21.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-27","9.40",",,W","21.0",",,W","25.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-28","8.72",",,W","21.9",",,W","30.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-29","5.59",",,W","14.1",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-06-30","4.70",",,W","15.0",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-01","5.82",",,W","23.9",",,W","35.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-02","2.01",",,W","8.9",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-03","3.13",",,W","10.1",",,W","15.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-04","3.80",",,W","10.1",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-05","1.79",",,W","8.9",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-06","5.59",",,W","17.0",",,W","28.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-07","4.47",",,W","13.0",",,W","15.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-08","5.82",",,W","15.0",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-09","7.61",",,W","28.0",",,W","36.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-10","7.38",",,W","15.0",",,W","25.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-11","3.58",",,W","12.1",",,W","25.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-12","1.12",",,W","6.9",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-13","1.79",",,W","13.0",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-14","3.80",",,W","13.0",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-15","8.28",",,W","15.0",",,W","30.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-16","5.14",",,W","14.1",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-17","4.70",",,W","12.1",",,W","15.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-18","4.47",",,W","13.0",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-19","3.58",",,W","13.0",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-20","5.82",",,W","15.0",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-21","3.80",",,W","16.1",",,W","21.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-22","6.71",",,W","16.1",",,W","25.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-23","4.25",",,W","14.1",",,W","21.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-24","4.70",",,W","17.0",",,W","23.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-25","3.36",",,W","15.0",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-26","5.59",",,W","15.0",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-27","4.25",",,W","15.0",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-28","2.68",",,W","10.1",",,W","14.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-29","2.24",",,W","13.0",",,W","23.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-30","4.03",",,W","18.1",",,W","23.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-07-31","4.92",",,W","14.1",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-01","5.14",",,W","14.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-02","3.58",",,W","10.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-03","5.82",",,W","15.0",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-04","4.92",",,W","40.9",",,W","55.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-05","5.37",",,W","18.1",",,W","29.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-06","4.47",",,W","13.0",",,W","29.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-07","6.71",",,W","16.1",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-08","5.37",",,W","14.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-09","3.13",",,W","10.1",",,W","14.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-10","4.25",",,W","14.1",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-11","4.92",",,W","23.0",",,W","30.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-12","5.59",",,W","15.0",",,W","21.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-13","3.58",",,W","13.0",",,W","25.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-14","3.13",",,W","12.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-15","3.80",",,W","12.1",",,W","15.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-16","3.13",",,W","13.0",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-17","3.58",",,W","35.1",",,W","40.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-18","3.80",",,W","14.1",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-19","5.59",",,W","15.0",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-20","4.70",",,W","15.0",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-21","5.82",",,W","13.0",",,W","23.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-22","3.58",",,W","14.1",",,W","21.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-23","2.24",",,W","13.0",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-24","2.91",",,W","14.1",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-25","4.92",",,W","14.1",",,W","29.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-26","4.70",",,W","14.1",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-27","4.25",",,W","13.0",",,W","25.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-28","2.01",",,W","12.1",",,W","14.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-29","4.03",",,W","15.0",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-30","3.36",",,W","8.1",",,W","12.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-08-31","4.92",",,W","13.0",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-01","2.91",",,W","12.1",",,W","14.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-02","2.91",",,W","16.1",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-03","2.68",",,W","12.1",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-04","7.61",",,W","17.0",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-05","8.95",",,W","16.1",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-06","2.91",",,W","12.1",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-07","3.13",",,W","13.0",",,W","15.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-08","5.14",",,W","15.0",",,W","19.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-09","4.25",",,W","13.0",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-10","5.82",",,W","18.1",",,W","25.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-11","4.92",",,W","14.1",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-12","2.91",",,W","14.1",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-13","10.07",",,W","21.0",",,W","25.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-14","6.71",",,W","18.1",",,W","25.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-15","2.91",",,W","10.1",",,W","14.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-16","2.01",",,W","14.1",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-17","3.13",",,W","13.0",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-18","2.24",",,W","13.0",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-19","3.80",",,W","13.0",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-20","6.71",",,W","14.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-21","7.61",",,W","15.0",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-22","6.93",",,W","14.1",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-23","4.92",",,W","14.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-24","6.04",",,W","16.1",",,W","25.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-25","11.41",",,W","19.9",",,W","23.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-26","13.42",",,W","21.9",",,W","30.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-27","11.18",",,W","19.9",",,W","23.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-28","6.26",",,W","14.1",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-29","6.71",",,W","21.9",",,W","28.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-09-30","7.61",",,W","17.0",",,W","23.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-01","9.62",",,W","16.1",",,W","23.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-02","13.42",",,W","21.9",",,W","30.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-03","16.78",",,W","23.9",",,W","32.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-04","14.09",",,W","23.0",",,W","29.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-05","6.26",",,W","15.0",",,W","29.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-06","2.01",",,W","10.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-07","2.01",",,W","14.1",",,W","18.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-08","1.57",",,W","8.1",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-09","4.92",",,W","18.1",",,W","29.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-10","5.59",",,W","18.1",",,W","23.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-11","2.01",",,W","8.1",",,W","12.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-12","2.46",",,W","14.1",",,W","17.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-13","3.58",",,W","12.1",",,W","16.1",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-14","5.37",",,W","16.1",",,W","21.0",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-15","4.47",",,W","17.0",",,W","21.9",",,W"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2015-10-16","6.71",",,W","18.1",",,W","25.1",",,W"
